order_date,order_id,customer,grand_total
2014-12-31,CA-2014-156720,Jill Matthias,3
2014-05-07,CA-2014-156769,Gary Zandusky,55
2014-08-08,CA-2014-156776,Jeremy Lonsdale,2563
2014-07-12,CA-2014-156818,Joy Daniels,133
2014-05-09,CA-2014-156895,Don Jones,128
2014-10-02,CA-2014-156951,Ellis Ballard,644
2014-12-06,CA-2014-156958,Patrick Bzostek,497
2014-06-27,CA-2014-157091,Denny Blanton,526
2014-04-24,CA-2014-157112,Greg Guthrie,17
2014-11-06,CA-2014-157196,Anna Andreadi,13
2014-01-21,CA-2014-157252,Cynthia Voltz,208
2014-01-31,CA-2014-157273,Sam Zeldin,605
2014-08-27,CA-2014-157350,Darren Powers,65
2014-06-02,CA-2014-157413,Barry Weirich,325
2014-11-22,CA-2014-157420,Henia Zydlo,55
2014-11-17,CA-2014-157448,Lena Creighton,132
2014-12-03,CA-2014-157469,Erin Smith,171
2014-11-12,CA-2014-157483,Emily Phan,182
2014-12-11,CA-2014-157651,Helen Andreada,14
2014-10-06,CA-2014-157672,Ross Baird,64
2014-06-18,CA-2014-157833,Katherine Ducich,51
2014-04-09,CA-2014-157854,Denise Monton,2747
2014-04-05,CA-2014-157903,Anne McFarland,384
2014-09-18,CA-2014-157931,Meg O'Connel,830
2014-03-14,CA-2014-157966,Stephanie Ulpright,1359
2014-12-08,CA-2014-157980,Shahid Hopkins,128
2014-09-03,CA-2014-157987,Ann Chong,2256
2014-09-09,CA-2014-158036,Dorothy Badders,9
2014-06-11,CA-2014-158071,Bill Donatelli,116
2014-06-05,CA-2014-158106,Carol Triggs,9
2014-11-18,CA-2014-158120,Katharine Harms,24
2014-08-13,CA-2014-158169,Justin MacKendrick,598
2014-11-10,CA-2014-158246,Jennifer Braxton,216
2014-08-08,CA-2014-158344,Cindy Chapman,64
2014-09-23,CA-2014-158379,Joseph Airdo,4749
2014-10-17,CA-2014-158386,Bobby Odegard,125
2014-06-05,CA-2014-158407,Lindsay Williams,104
2014-11-12,CA-2014-158561,Brenda Bowman,1158
2014-12-30,CA-2014-158673,Ken Brennan,210
2014-10-21,CA-2014-158722,Matt Abelman,46
2014-12-20,CA-2014-158729,Amy Cox,1666
2014-12-19,CA-2014-158736,Tonja Turnell,6
2014-10-21,CA-2014-158743,Ivan Gibson,199
2014-11-20,CA-2014-158876,Aimee Bixby,139
2014-06-03,CA-2014-158883,Cari Schnelling,25
2014-06-05,CA-2014-158953,Michelle Lonsdale,6
2014-12-11,CA-2014-158967,Brian Thompson,19
2014-10-17,CA-2014-159100,Victoria Pisteka,1894
2014-06-25,CA-2014-159107,Kean Thornton,3
2014-11-05,CA-2014-159135,Katherine Murray,4
2014-02-18,CA-2014-159149,Cyra Reiten,703
2014-11-14,CA-2014-159156,Ken Brennan,630
2014-04-26,CA-2014-159226,Rob Lucas,345
2014-10-17,CA-2014-159282,Gary Hansen,600
2014-03-13,CA-2014-159352,Ken Black,70
2014-01-08,CA-2014-159366,Bart Watters,3060
2014-10-20,CA-2014-159457,Rick Duston,17
2014-05-19,CA-2014-159464,Todd Boyes,525
2014-11-28,CA-2014-159506,Justin Ritter,656
2014-11-10,CA-2014-159597,Matt Collister,164
2014-04-15,CA-2014-159604,Craig Leslie,9
2014-11-10,CA-2014-159667,Peter McVee,691
2014-05-08,CA-2014-159688,Adam Bellavance,80
2014-08-26,CA-2014-159793,Seth Vernon,131
2014-09-01,CA-2014-159884,Jeremy Farry,19
2014-09-11,CA-2014-159954,Shahid Shariari,3
2014-09-29,CA-2014-160017,Sung Pak,10
2014-12-05,CA-2014-160031,Larry Tron,74
2014-04-27,CA-2014-160045,Larry Blacks,2
2014-03-19,CA-2014-160087,Edward Nazzal,24
2014-11-19,CA-2014-160122,Russell D'Ascenzo,183
2014-09-25,CA-2014-160325,Bart Pistole,830
2014-01-01,CA-2014-160395,Kelly Lampkin,163
2014-11-14,CA-2014-160416,Alan Dominguez,164
2014-01-22,CA-2014-160423,Penelope Sewall,384
2014-05-28,CA-2014-160458,Eric Hoffmann,26
2014-11-13,CA-2014-160514,David Bremer,11
2014-11-17,CA-2014-160633,Bill Stewart,1126
2014-10-29,CA-2014-160661,Sue Ann Reed,22
2014-05-06,CA-2014-160724,Yana Sorensen,35
2014-09-20,CA-2014-160801,Frank Gastineau,5
2014-12-03,CA-2014-160885,Juliana Krohn,2480
2014-08-12,CA-2014-160899,Daniel Raglin,478
2014-01-30,CA-2014-160927,Tamara Manning,136
2014-01-16,CA-2014-160934,Tonja Turnell,21
2014-04-29,CA-2014-160962,Matt Connell,15
2014-10-30,CA-2014-160983,George Bell,47
2014-11-10,CA-2014-161018,Parhena Norris,97
2014-03-06,CA-2014-161046,Claudia Bergmann,839
2014-09-23,CA-2014-161053,Joel Eaton,727
2014-09-04,CA-2014-161067,Katrina Bavinger,698
2014-05-26,CA-2014-161088,Mick Hernandez,30
2014-08-01,CA-2014-161102,Erin Creighton,94
2014-11-04,CA-2014-161130,Beth Fritzler,361
2014-03-17,CA-2014-161172,Susan Pistek,315
2014-08-07,CA-2014-161200,Seth Vernon,161
2014-02-03,CA-2014-161333,John Lee,272
2014-05-29,CA-2014-161340,Alice McCarthy,130
2014-06-27,CA-2014-161410,Chris Cortes,904
2014-11-26,CA-2014-161459,Edward Becker,74
2014-12-26,CA-2014-161480,Ralph Arnett,192
2014-09-04,CA-2014-161557,Arthur Gainer,108
2014-12-17,CA-2014-161578,Rick Bensley,172
2014-04-07,CA-2014-161592,Charles Sheldon,8
2014-05-14,CA-2014-161655,Carl Weiss,300
2014-11-11,CA-2014-161739,Edward Becker,342
2014-05-15,CA-2014-161774,Greg Tran,1078
2014-01-21,CA-2014-161809,Thea Hendricks,161
2014-09-04,CA-2014-161823,Aleksandra Gannaway,6
2014-04-16,CA-2014-161851,Bart Pistole,16
2014-01-24,CA-2014-161893,Harold Pawlan,101
2014-08-28,CA-2014-161956,Dan Reichenbach,2972
2014-09-23,CA-2014-161970,Peter BŸhler,31
2014-04-11,CA-2014-161984,Sanjit Jacobs,15
2014-07-12,CA-2014-162012,Karen Bern,1456
2014-03-27,CA-2014-162033,Evan Minnotte,57
2014-03-19,CA-2014-162075,Thomas Thornton,538
2014-11-11,CA-2014-162096,Thomas Brumley,8
2014-10-27,CA-2014-162173,Olvera Toch,608
2014-11-25,CA-2014-162250,Patrick Ryan,8
2014-03-14,CA-2014-162474,Frank Hawley,8
2014-09-26,CA-2014-162481,Carol Triggs,278
2014-12-12,CA-2014-162565,Ralph Ritter,609
2014-09-26,CA-2014-162572,Raymond Buch,131
2014-10-10,CA-2014-162635,Evan Bailliet,11
2014-08-02,CA-2014-162691,Aaron Smayling,1476
2014-06-19,CA-2014-162712,Neil Knudson,74
2014-09-23,CA-2014-162789,Logan Currie,1083
2014-12-26,CA-2014-162880,Giulietta Dortch,4
2014-11-20,CA-2014-162929,Adrian Shami,55
2014-08-19,CA-2014-162936,Charles McCrossin,23
2014-05-05,CA-2014-162978,Lindsay Williams,502
2014-07-01,CA-2014-163006,Gary Hansen,1585
2014-09-16,CA-2014-163020,Meg O'Connel,36
2014-08-19,CA-2014-163069,Pauline Johnson,10
2014-08-28,CA-2014-163097,Sarah Foster,121
2014-10-10,CA-2014-163125,Maria Bertelson,321
2014-12-02,CA-2014-163139,Craig Carreira,259
2014-10-14,CA-2014-163160,Troy Staebel,171
2014-11-08,CA-2014-163188,Erin Creighton,38
2014-05-04,CA-2014-163209,Mike Kennedy,49
2014-02-17,CA-2014-163265,Joy Smith,705
2014-08-08,CA-2014-163321,Fred McMath,80
2014-09-25,CA-2014-163335,Anna Gayman,79
2014-12-22,CA-2014-163405,Bradley Nguyen,13
2014-12-26,CA-2014-163510,Joni Wasserman,400
2014-06-27,CA-2014-163531,Steven Cartwright,240
2014-08-04,CA-2014-163566,Ted Butterfield,17
2014-11-18,CA-2014-163629,Ruben Ausman,286
2014-12-25,CA-2014-163671,Dave Poirier,21
2014-09-08,CA-2014-163692,Dean percer,8
2014-10-05,CA-2014-163818,Paul Stevenson,20
2014-12-29,CA-2014-163860,Lori Olson,126
2014-11-11,CA-2014-163874,Nick Crebassa,26
2014-03-03,CA-2014-163902,Maribeth Yedwab,677
2014-12-29,CA-2014-163979,Kristen Hastings,726
2014-12-19,CA-2014-164000,Aaron Hawkins,19
2014-11-25,CA-2014-164028,John Lee,224
2014-05-24,CA-2014-164042,Ken Lonsdale,70
2014-11-03,CA-2014-164049,Ken Heidel,24
2014-01-27,CA-2014-164098,Claire Gute,18
2014-07-01,CA-2014-164112,Neil Ducich,1085
2014-11-13,CA-2014-164168,Lindsay Shagiari,256
2014-01-31,CA-2014-164329,Michael Moore,129
2014-11-13,CA-2014-164364,Christine Sundaresam,47
2014-07-16,CA-2014-164378,Michelle Moray,729
2014-02-19,CA-2014-164707,Cynthia Voltz,287
2014-09-19,CA-2014-164756,Saphhira Shifley,998
2014-10-16,CA-2014-164819,Ricardo Sperren,13
2014-12-29,CA-2014-164826,Jennifer Ferguson,135
2014-12-03,CA-2014-164917,Michael Kennedy,48
2014-07-12,CA-2014-164959,Katherine Nockton,9
2014-09-16,CA-2014-165008,Doug O'Connell,295
2014-11-27,CA-2014-165029,Adam Hart,13
2014-12-12,CA-2014-165099,Dennis Kane,1
2014-09-22,CA-2014-165155,Brendan Murry,16
2014-11-14,CA-2014-165204,Michael Nguyen,729
2014-06-18,CA-2014-165323,Steven Roelle,3506
2014-08-04,CA-2014-165386,Charlotte Melton,183
2014-03-21,CA-2014-165491,Helen Wasserman,266
2014-10-18,CA-2014-165603,Saphhira Shifley,63
2014-11-18,CA-2014-165687,Christine Sundaresam,35
2014-12-03,CA-2014-165715,Barry Gonzalez,33
2014-06-23,CA-2014-165757,Paul Lucas,50
2014-12-22,CA-2014-165841,Dean Braden,518
2014-04-08,CA-2014-165904,Hallie Redmond,235
2014-08-18,CA-2014-166093,Rick Wilson,3398
2014-04-12,CA-2014-166128,Luke Weiss,242
2014-07-16,CA-2014-166142,Magdelene Morse,337
2014-03-25,CA-2014-166184,Harold Ryan,725
2014-04-22,CA-2014-166198,Joni Wasserman,174
2014-03-14,CA-2014-166296,Karen Ferguson,315
2014-09-23,CA-2014-166317,Jim Epp,438
2014-02-20,CA-2014-166415,Max Engle,11
2014-11-25,CA-2014-166436,Todd Sumrall,983
2014-03-20,CA-2014-166499,Vivek Grady,9
2014-05-17,CA-2014-166576,John Murray,221
2014-05-21,CA-2014-166695,Chuck Clark,868
2014-11-18,CA-2014-166709,Hunter Lopez,10500
2014-11-13,CA-2014-166835,Dennis Kane,221
2014-04-21,CA-2014-166849,Sanjit Jacobs,44
2014-09-19,CA-2014-166856,Tony Sayre,111
2014-09-12,CA-2014-166898,Ken Heidel,163
2014-11-24,CA-2014-166919,Alan Hwang,196
2014-12-02,CA-2014-166926,Sean O'Donnell,184
2014-04-25,CA-2014-166933,Michael Granlund,2
2014-05-24,CA-2014-167003,Vivek Sundaresam,171
2014-11-24,CA-2014-167017,Dan Campbell,4
2014-06-11,CA-2014-167080,Linda Cazamias,8
2014-10-22,CA-2014-167094,Damala Kotsonis,512
2014-03-25,CA-2014-167101,Brian Moss,248
2014-12-11,CA-2014-167150,Ben Peterman,86
2014-11-03,CA-2014-167227,Nora Paige,96
2014-09-23,CA-2014-167381,Erica Hernandez,270
2014-12-03,CA-2014-167395,Kunst Miller,1271
2014-08-14,CA-2014-167542,Keith Dawkins,18
2014-07-26,CA-2014-167549,Evan Minnotte,298
2014-09-04,CA-2014-167626,Muhammed Yedwab,110
2014-03-07,CA-2014-167640,Frank Carlisle,529
2014-10-06,CA-2014-167661,Mike Pelletier,122
2014-05-07,CA-2014-167668,Toby Carlisle,59
2014-02-04,CA-2014-167703,Matt Collins,291
2014-01-16,CA-2014-167752,Robert Waldorf,1959
2014-11-19,CA-2014-167871,Art Ferguson,47
2014-05-22,CA-2014-167899,John Grady,538
2014-07-31,CA-2014-167913,John Lee,357
2014-11-07,CA-2014-167941,Jill Fjeld,831
2014-11-12,CA-2014-167976,Jeremy Lonsdale,26
2014-04-25,CA-2014-168102,Christine Phan,114
2014-07-04,CA-2014-168109,Jim Kriz,4151
2014-03-06,CA-2014-168123,Julia Dunbar,376
2014-08-07,CA-2014-168172,Shahid Hopkins,70
2014-11-03,CA-2014-168179,Joy Bell-,19
2014-03-07,CA-2014-168193,Roland Murray,98
2014-04-28,CA-2014-168228,Arthur Prichep,184
2014-12-12,CA-2014-168389,Darrin Van Huff,874
2014-08-04,CA-2014-168396,Bruce Degenhardt,176
2014-09-10,CA-2014-168403,Damala Kotsonis,42
2014-11-25,CA-2014-168641,Kelly Andreada,519
2014-10-13,CA-2014-168655,Michelle Lonsdale,675
2014-05-30,CA-2014-168739,Henia Zydlo,65
2014-10-15,CA-2014-168837,Joni Wasserman,9
2014-11-20,CA-2014-168858,Justin Deggeller,2521
2014-05-05,CA-2014-168900,Shahid Hopkins,2
2014-08-02,CA-2014-168942,Eric Murdock,187
2014-11-03,CA-2014-169005,Barry Gonzalez,6
2014-07-11,CA-2014-169012,Beth Fritzler,42
2014-04-23,CA-2014-169054,Meg O'Connel,254
2014-07-04,CA-2014-169124,Maria Bertelson,129
2014-08-15,CA-2014-169264,Nora Preis,22
2014-03-22,CA-2014-169285,Robert Waldorf,283
2014-09-03,CA-2014-169327,Marc Harrigan,703
2014-10-13,CA-2014-169362,Sung Pak,40
2014-04-10,CA-2014-169404,Noah Childs,103
2014-12-25,CA-2014-169411,Ann Chong,38
2014-09-10,CA-2014-169439,Logan Currie,92
2014-02-05,CA-2014-169474,Jay Fein,33
2014-10-13,CA-2014-169607,Christina Anderson,10
2014-06-16,CA-2014-169691,Dean percer,147
2014-07-26,CA-2014-169810,Raymond Buch,20
2014-09-22,CA-2014-169817,Emily Burns,2
2014-12-15,CA-2014-169859,Mike Pelletier,135
2014-11-25,CA-2014-169894,Mark Van Huff,437
2014-06-16,CA-2014-169901,Clay Cheatham,48
2014-09-26,CA-2014-169929,Luke Schmidt,40
2014-12-25,CA-2014-169978,Hunter Glantz,286
2014-06-20,CA-2014-169999,Jim Sink,141
2011-03-10,US-2011-100279,Scott Williamson,22
2011-09-14,US-2011-100853,Jennifer Braxton,73
2011-05-09,US-2011-102071,Patrick Gardner,236
2011-12-13,US-2011-102631,Ellis Ballard,94
2011-04-11,US-2011-102715,Jay Kimmel,737
2011-03-11,US-2011-103338,Richard Bierner,8
2011-07-14,US-2011-103905,Arthur Wiediger,68
2011-03-31,US-2011-104759,Dorothy Dickinson,88
2011-10-10,US-2011-105137,Richard Bierner,120
2011-03-30,US-2011-105151,Susan Gilcrest,11
2011-05-23,US-2011-105767,Andrew Roberts,80
2011-08-02,US-2011-106299,Nick Zandusky,886
2011-12-27,US-2011-106334,Jeremy Farry,243
2011-09-19,US-2011-106992,Sean Braxton,5580
2011-03-21,US-2011-107405,Thomas Seio,16
2011-05-19,US-2011-107699,John Huston,57
2011-11-25,US-2011-107993,Sanjit Engle,51
2011-12-20,US-2011-109036,Keith Herrera,31
2011-06-08,US-2011-109162,Katrina Edelman,170
2011-10-16,US-2011-109456,Lynn Smith,194
2011-02-13,US-2011-110674,Sanjit Chand,130
2011-12-26,US-2011-111171,Christina Anderson,9
2011-11-29,US-2011-111353,Philip Brown,25
2011-11-22,US-2011-112200,Tony Chapman,10
2011-04-23,US-2011-112564,Theresa Swint,3
2011-08-23,US-2011-112795,Corey Roper,19
2011-12-06,US-2011-112872,Ryan Crowe,329
2011-09-25,US-2011-112914,Michelle Tran,340
2011-06-20,US-2011-112949,Corey-Lock,475
2011-12-10,US-2011-112991,Sally Hughsby,456
2011-03-30,US-2011-113124,Nat Carroll,129
2011-05-20,US-2011-114188,Randy Ferguson,212
2011-11-05,US-2011-114377,Barry Gonzalez,150
2011-12-30,US-2011-115189,Alex Russell,776
2011-09-09,US-2011-115196,Daniel Lacy,1300
2011-08-26,US-2011-115413,Paul Prost,159
2011-09-08,US-2011-115987,Lisa Hazard,51
2011-05-27,US-2011-117058,Laurel Elliston,17
2011-06-21,US-2011-117135,Naresj Patel,426
2011-01-28,US-2011-117163,Ed Jacobs,427
2011-09-17,US-2011-117170,Kean Takahito,53
2011-03-28,US-2011-117380,Mike Pelletier,331
2011-12-02,US-2011-117744,Michael Dominguez,115
2011-08-05,US-2011-117968,Ricardo Sperren,1217
2011-04-06,US-2011-118486,Shirley Daniels,282
2011-04-08,US-2011-118997,Ruben Ausman,1216
2011-09-12,US-2011-119081,Tom Ashbrook,788
2011-07-23,US-2011-119137,Arthur Gainer,1520
2011-11-28,US-2011-120145,Matthew Clasen,64
2011-09-03,US-2011-120236,Mathew Reese,8
2011-10-31,US-2011-120313,Nancy Lomonaco,74
2011-04-15,US-2011-120740,Paul Stevenson,295
2011-06-30,US-2011-121566,Cari Schnelling,9
2011-04-11,US-2011-121734,Sanjit Engle,10
2011-10-15,US-2011-122021,Anna Chung,191
2011-12-12,US-2011-122959,Craig Yedwab,210
2011-11-19,US-2011-123183,Georgia Rosenberg,1271
2011-12-14,US-2011-123519,Sung Shariari,403
2011-11-03,US-2011-124625,Stephanie Phelps,90
2011-03-14,US-2011-125521,Christine Kargatis,1140
2011-11-08,US-2011-126340,Emily Burns,334
2011-10-11,US-2011-126571,Jill Fjeld,483
2011-09-14,US-2011-127635,Scott Cohen,31
2011-03-03,US-2011-127978,Jill Stevenson,362
2011-04-04,US-2011-128685,Mary Zewe,7
2011-03-22,US-2011-129609,Vivian Mathis,16
2011-06-23,US-2011-130358,Denise Leinenbach,23
2011-05-25,US-2011-130379,Janet Lee,105
2011-03-18,US-2011-131275,Sample Company A,3247
2011-09-09,US-2011-131870,Nicole Fjeld,91
2011-03-07,US-2011-131982,Nora Pelletier,108
2011-10-01,US-2011-132745,Neil Franzšsisch,5
2011-09-27,US-2011-133130,Thea Hendricks,686
2011-12-31,US-2011-133949,James Lanier,476
2011-10-10,US-2011-134054,Fred Chung,256
2011-11-04,US-2011-134187,Tiffany House,3
2011-09-20,US-2011-134614,Philip Fox,618
2011-11-29,US-2011-134712,Bill Stewart,13
2011-09-23,US-2011-134733,Brian Moss,520
2011-06-07,US-2011-134971,Bart Pistole,12
2011-05-23,US-2011-135881,Greg Tran,231
2011-09-21,US-2011-135972,Jack Garza,2046
2011-11-01,US-2011-137155,Daniel Lacy,734
2011-02-25,US-2011-137680,Jennifer Halladay,56
2011-03-28,US-2011-137869,Christina VanderZanden,1191
2011-12-24,US-2011-138247,Ben Ferrer,1461
2011-07-07,US-2011-138758,John Lee,241
2011-09-02,US-2011-138828,Katherine Ducich,73
2011-09-10,US-2011-138835,Dianna Arnett,10
2011-11-16,US-2011-139500,Alan Barnes,37
2011-11-07,US-2011-139640,Troy Blackwell,147
2011-03-10,US-2011-140116,Kean Thornton,720
2011-12-06,US-2011-140452,Berenike Kampe,315
2011-11-11,US-2011-140914,Brosina Hoffman,809
2011-06-15,US-2011-141215,Kelly Lampkin,906
2011-06-08,US-2011-141257,Carlos Soltero,586
2011-12-31,US-2011-143231,Gary Mitchum,177
2011-11-11,US-2011-143287,Kristina Nunn,278
2011-08-19,US-2011-143581,Bill Shonely,345
2011-03-01,US-2011-143707,Hallie Redmond,6
2011-11-23,US-2011-143721,Damala Kotsonis,155
2011-11-25,US-2011-144078,Richard Bierner,1273
2011-10-14,US-2011-146353,Jim Epp,293
2011-11-26,US-2011-147606,Joel Eaton,19
2011-01-21,US-2011-147627,Hunter Lopez,1859
2011-11-26,US-2011-147648,Lindsay Shagiari,82
2011-11-16,US-2011-147704,Steven Roelle,309
2011-01-21,US-2011-147774,Muhammed MacIntyre,67
2011-05-04,US-2011-148194,Bill Shonely,70
2011-03-17,US-2011-148838,Christine Phan,3455
2011-11-19,US-2011-149034,Ruben Dartt,47
2011-04-23,US-2011-150119,Laurel Beltran,593
2011-07-27,US-2011-150126,Aaron Smayling,66
2011-07-19,US-2011-150434,Christine Abelman,455
2011-07-14,US-2011-150532,Philip Brown,56
2011-12-19,US-2011-150574,Mike Kennedy,253
2011-09-12,US-2011-150924,Pete Takahito,5
2011-10-14,US-2011-151015,Bradley Drucker,344
2011-09-26,US-2011-151925,Kean Takahito,146
2011-12-26,US-2011-152030,Alan Dominguez,601
2011-09-26,US-2011-152723,Henry Goldwyn,1
2011-10-12,US-2011-154655,Barry Pond,22
2011-05-06,US-2011-154879,Steve Nguyen,114
2011-01-27,US-2011-155502,Shirley Daniels,945
2011-03-21,US-2011-155544,Gary McGarr,311
2011-10-03,US-2011-155817,Sara Luxemburg,68
2011-07-26,US-2011-155894,Carl Ludwig,124
2011-09-13,US-2011-156216,Erin Ashbrook,19
2011-08-19,US-2011-156559,Lena Hernandez,639
2011-04-01,US-2011-157021,Kunst Miller,47
2011-06-01,US-2011-157070,Quincy Jones,204
2011-04-05,US-2011-157231,Roy Phan,115
2011-11-23,US-2011-157385,Sanjit Chand,1037
2011-04-25,US-2011-157406,Dianna Arnett,17
2011-04-02,US-2011-157847,Sam Craven,60
2011-03-22,US-2011-158057,Craig Carroll,59
2011-04-12,US-2011-158365,Stewart Visinsky,32
2011-10-25,US-2011-158400,Aaron Hawkins,49
2011-09-17,US-2011-158638,Anthony Garverick,6
2011-12-27,US-2011-159611,Karl Braun,301
2011-11-12,US-2011-159618,Darren Budd,203
2011-11-18,US-2011-159926,Carlos Soltero,730
2011-07-05,US-2011-160444,Dan Campbell,502
2011-06-21,US-2011-160780,Stewart Visinsky,36
2011-06-06,US-2011-161305,Sarah Bern,39
2011-12-01,US-2011-161613,Matt Connell,674
2011-05-16,US-2011-163146,Cindy Chapman,56
2011-04-08,US-2011-163797,Pauline Chand,50
2011-08-15,US-2011-164406,Brian Dahlen,505
2011-08-19,US-2011-164616,Maxwell Schwartz,86
2011-07-22,US-2011-164644,John Lucas,27
2011-03-17,US-2011-164763,Mark Haberlin,104
2011-02-19,US-2011-165589,Troy Blackwell,25
2011-06-01,US-2011-165659,Liz Thompson,904
2011-07-13,US-2011-165862,Grace Kelly,351
2011-09-21,US-2011-166310,Joni Sundaresam,9
2011-08-22,US-2011-166828,Jennifer Ferguson,12
2011-10-31,US-2011-167262,Amy Cox,742
2011-09-30,US-2011-167633,Ben Wallace,16
2011-12-24,US-2011-167738,Julie Creighton,435
2011-11-21,US-2011-168501,Jason Klamczynski,270
2011-02-08,US-2011-169390,Chris Selesnick,65
2011-12-30,US-2011-169789,Maureen Fritzler,552
2012-06-29,US-2012-100069,Neil Franzšsisch,270
2012-08-28,US-2012-100377,Todd Sumrall,2800
2012-09-27,US-2012-100531,Neoma Murray,39
2012-01-17,US-2012-101399,Joni Sundaresam,255
2012-11-21,US-2012-101511,Joel Eaton,413
2012-12-24,US-2012-103471,Jim Radford,604
2012-03-29,US-2012-103996,Richard Bierner,296
2012-09-03,US-2012-104185,Jennifer Braxton,120
2012-10-22,US-2012-104430,Liz Thompson,5
2012-12-01,US-2012-105676,Neoma Murray,7
2012-06-15,US-2012-106495,Amy Cox,12
2012-09-24,US-2012-106873,Kunst Miller,54
2012-07-13,US-2012-107349,Sara Luxemburg,42
2012-03-23,US-2012-107944,Alice McCarthy,433
2012-10-11,US-2012-108966,Sean O'Donnell,980
2012-09-06,US-2012-109015,Brendan Sweed,346
2012-11-01,US-2012-110163,Guy Armstrong,8
2012-12-19,US-2012-110261,Patrick Ryan,158
2012-05-23,US-2012-110569,Emily Burns,141
2012-11-14,US-2012-111927,Lycoris Saunders,96
2012-03-24,US-2012-112508,Ben Peterman,7
2012-05-26,US-2012-113327,Ben Ferrer,352
2012-04-18,US-2012-113593,Nathan Cano,115
2012-12-06,US-2012-114741,Ivan Liston,1347
2012-04-26,US-2012-114839,Pierre Wener,408
2012-04-30,US-2012-115238,Jane Waco,281
2012-09-22,US-2012-115343,Frank Olsen,674
2012-03-26,US-2012-116981,Suzanne McNair,1099
2012-05-17,US-2012-117184,Odella Nelson,47
2012-08-07,US-2012-117492,Noel Staavos,78
2012-10-15,US-2012-118766,Lindsay Shagiari,8
2012-03-10,US-2012-118906,Ken Black,90
2012-11-22,US-2012-118983,Harold Pawlan,71
2012-10-02,US-2012-119312,Christopher Schild,270
2012-12-18,US-2012-120131,Liz MacKendrick,647
2012-04-13,US-2012-120502,Bill Tyler,372
2012-12-11,US-2012-120572,Gary Hwang,13
2012-12-20,US-2012-120712,Chad Sievert,89
2012-12-07,US-2012-120957,Kristen Hastings,13
2012-04-02,US-2012-122140,Michael Oakman,130
2012-07-20,US-2012-122784,Russell Applegate,1455
2012-05-12,US-2012-122910,Larry Tron,202
2012-12-20,US-2012-123218,Katherine Ducich,775
2012-10-15,US-2012-123918,Claire Gute,137
2012-06-11,US-2012-123960,Brian Dahlen,208
2012-08-07,US-2012-124219,Kelly Williams,241
2012-03-23,US-2012-125374,Julia Dunbar,108
2012-12-21,US-2012-126214,John Stevenson,1718
2012-10-15,US-2012-126235,Guy Armstrong,17
2012-08-16,US-2012-126753,Sung Pak,832
2012-09-17,US-2012-126977,Peter Fuller,7678
2012-12-06,US-2012-127040,Speros Goranitis,1782
2012-08-16,US-2012-128090,John Murray,2200
2012-12-24,US-2012-128587,Harry Marie,4910
2012-09-13,US-2012-129007,Ken Dana,1336
2012-07-27,US-2012-129553,Patrick Gardner,30
2012-12-17,US-2012-129637,Mick Crebagga,235
2012-02-08,US-2012-130491,Brosina Hoffman,21
2012-08-21,US-2012-130512,Sean Miller,837
2012-09-15,US-2012-130519,Nat Gilpin,112
2012-10-30,US-2012-131359,Frank Atkinson,603
2012-12-05,US-2012-131842,Rick Reed,97
2012-06-01,US-2012-132836,Ashley Jarboe,774
2012-04-26,US-2012-134026,Joel Eaton,1002
2012-04-18,US-2012-134271,Roland Fjeld,22
2012-12-19,US-2012-134558,Peter McVee,3333
2012-11-05,US-2012-136259,Christy Brittain,34
2012-06-20,US-2012-136427,Justin MacKendrick,126
2012-04-05,US-2012-136476,Greg Guthrie,158
2012-12-25,US-2012-136749,Lena Hernandez,434
2012-04-11,US-2012-136987,Andy Reiter,693
2012-10-02,US-2012-137008,Jennifer Patt,236
2012-12-18,US-2012-137533,Jim Kriz,21
2012-12-18,US-2012-137960,Mitch Webber,166
2012-12-10,US-2012-138093,Kalyca Meade,776
2012-12-17,US-2012-138121,John Lee,1234
2012-09-03,US-2012-138303,Mike Gockenbach,755
2012-09-17,US-2012-138716,Cari Sayre,25
2012-09-17,US-2012-138919,Lindsay Shagiari,344
2012-03-13,US-2012-139675,Nicole Fjeld,1243
2012-08-25,US-2012-139759,Nancy Lomonaco,147
2012-07-26,US-2012-140200,Cynthia Arntzen,393
2012-07-13,US-2012-140851,Neil Ducich,39
2012-11-30,US-2012-141453,Deborah Brumfield,4
2012-06-29,US-2012-141684,Michelle Moray,25
2012-06-04,US-2012-142020,Tracy Collins,66
2012-04-02,US-2012-142811,John Lucas,88
2012-10-02,US-2012-144771,Chloris Kastensmidt,64
2012-10-02,US-2012-145121,Michael Paige,27
2012-12-03,US-2012-145422,Pierre Wener,359
2012-02-28,US-2012-145436,Valerie Dominguez,551
2012-09-03,US-2012-146745,Ann Steele,136
2012-09-10,US-2012-147242,Edward Hooks,703
2012-02-14,US-2012-147662,Karl Braun,428
2012-12-25,US-2012-147739,Justin Deggeller,547
2012-12-01,US-2012-148817,Keith Dawkins,126
2012-07-17,US-2012-149629,Michael Paige,232
2012-12-06,US-2012-149692,Katrina Willman,3
2012-07-25,US-2012-150161,Ross Baird,25
2012-03-16,US-2012-150231,Jim Kriz,18
2012-09-17,US-2012-150630,Tracy Blumstein,3329
2012-11-08,US-2012-151407,Rob Dowd,264
2012-09-06,US-2012-151435,Shaun Weien,86
2012-05-25,US-2012-152128,Nathan Mautz,149
2012-11-12,US-2012-153283,Eugene Barchas,16
